timestamp,d,y,p,r,a_x,a_y,a_z,a_x_calibration,a_y_calibration,a_z_calibration
15:19:19.180,65,0.44,33.54,-6.81,-646,-202,-3920,67.89513108614233,-413.02247191011236,182.11235955056145
15:19:19.286,66,0.15,33.56,-6.9,-605,-187,-3936,108.89513108614233,-398.02247191011236,166.11235955056145
15:19:19.392,67,-0.17,33.59,-6.99,-590,-208,-4009,123.89513108614233,-419.02247191011236,93.11235955056145
15:19:19.503,66,-1.53,34.98,-10.46,-1127,-383,-4212,-413.1048689138577,-594.0224719101124,-109.88764044943855
15:19:19.604,67,-1.31,34.95,-10.54,-1174,-381,-4198,-460.1048689138577,-592.0224719101124,-95.88764044943855
15:19:19.713,66,-1.09,34.89,-10.61,-1192,-409,-4125,-478.1048689138577,-620.0224719101124,-22.88764044943855
15:19:19.818,67,-0.82,34.86,-10.66,-1213,-461,-4042,-499.1048689138577,-672.0224719101124,60.11235955056145
15:19:19.965,68,10.64,34.49,-9.37,-889,-820,-4042,-175.10486891385767,-1031.0224719101125,60.11235955056145
15:19:20.037,74,11.12,34.44,-9.24,-831,-831,-4149,-117.10486891385767,-1042.0224719101125,-46.88764044943855
15:19:20.149,74,11.61,34.42,-9.07,-706,-826,-4182,7.895131086142328,-1037.0224719101125,-79.88764044943855
15:19:20.220,71,12.11,34.44,-8.88,-583,-804,-4138,130.89513108614233,-1015.0224719101124,-35.88764044943855
15:19:20.327,72,12.61,34.49,-8.69,-505,-757,-4071,208.89513108614233,-968.0224719101124,31.11235955056145
15:19:20.464,69,13.16,34.29,-6.41,-509,-251,-3907,204.89513108614233,-462.02247191011236,195.11235955056145
15:19:20.570,69,12.91,34.32,-6.41,-543,-256,-3962,170.89513108614233,-467.02247191011236,140.11235955056145
15:19:20.637,68,12.67,34.37,-6.39,-565,-233,-3912,148.89513108614233,-444.02247191011236,190.11235955056145
15:19:20.737,66,12.45,34.45,-6.39,-619,-229,-3833,94.89513108614233,-440.02247191011236,269.11235955056145
15:19:20.849,66,12.23,34.52,-6.43,-663,-217,-3796,50.89513108614233,-428.02247191011236,306.11235955056145
15:19:20.995,68,9.53,36.11,-9.9,-840,-506,-4044,-126.10486891385767,-717.0224719101124,58.11235955056145
15:19:21.064,64,9.65,36.13,-10.03,-810,-504,-4071,-96.10486891385767,-715.0224719101124,31.11235955056145
15:19:21.170,67,9.78,36.15,-10.14,-809,-502,-4063,-95.10486891385767,-713.0224719101124,39.11235955056145
15:19:21.273,60,9.9,36.16,-10.26,-841,-489,-4009,-127.10486891385767,-700.0224719101124,93.11235955056145
15:19:21.414,71,17.53,36.27,-9.48,-981,-905,-4156,-267.1048689138577,-1116.0224719101125,-53.88764044943855
15:19:21.487,67,17.95,36.2,-9.37,-874,-925,-4187,-160.10486891385767,-1136.0224719101125,-84.88764044943855
15:19:21.598,73,18.4,36.21,-9.22,-752,-947,-4190,-38.10486891385767,-1158.0224719101125,-87.88764044943855
15:19:21.669,69,18.86,36.26,-9.03,-692,-950,-4119,21.895131086142328,-1161.0224719101125,-16.88764044943855
15:19:21.772,69,19.3,36.29,-8.86,-654,-948,-4032,59.89513108614233,-1159.0224719101125,70.11235955056145
15:19:21.920,70,23.61,34.78,-5.51,-380,-648,-3916,333.8951310861423,-859.0224719101124,186.11235955056145
15:19:22.019,70,23.56,34.8,-5.42,-411,-666,-3882,302.8951310861423,-877.0224719101124,220.11235955056145
15:19:22.091,71,23.49,34.79,-5.36,-406,-633,-3828,307.8951310861423,-844.0224719101124,274.11235955056145
15:19:22.195,61,23.4,34.78,-5.35,-356,-624,-3865,357.8951310861423,-835.0224719101124,237.11235955056145
15:19:22.308,64,23.28,34.77,-5.34,-305,-614,-3939,408.8951310861423,-825.0224719101124,163.11235955056145
15:19:22.453,65,17.89,36.91,-8.04,-1039,-698,-4092,-325.1048689138577,-909.0224719101124,10.11235955056145
